DateKey,ProductKey,CustomerKey,Quantity,NetPrice,Revenue
2008-08-07,1668,131,1,6.291,6.291
2008-08-07,1668,134,1,6.291,6.291
2008-08-07,1668,136,1,6.291,6.291
2008-08-07,1668,141,1,6.291,6.291
2008-08-07,1668,510,1,6.291,6.291
2008-08-07,1668,512,1,6.291,6.291
2008-08-07,1668,515,1,6.291,6.291
2008-08-07,1668,516,1,6.291,6.291
2008-08-07,1668,517,1,6.291,6.291
2008-08-07,151,18841,1,1066.473,1066.473
2008-08-07,1702,18860,1,15.291,15.291
2008-08-07,756,18860,1,26.91,26.91
2008-08-07,2260,18860,1,71.955,71.955
2008-08-07,2133,18860,1,116.91,116.91
2008-08-07,240,18860,1,269.1,269.1
2008-08-07,1615,18860,1,260.991,260.991
2008-08-07,2195,18860,1,91.791,91.791
2008-08-07,471,18860,1,89.1,89.1
2008-08-07,340,18860,1,737.1,737.1
2008-08-07,807,18860,1,10.71,10.71
2008-08-07,2359,18860,1,269.991,269.991
2008-08-07,2077,18860,1,89.991,89.991
2008-08-07,768,18860,1,16.11,16.11
2008-08-07,802,18860,1,13.95,13.95
2008-08-07,2273,18860,1,206.991,206.991
2008-08-07,2058,18860,1,125.991,125.991
2008-08-07,1529,18860,1,229.5,229.5
2008-08-07,2275,18860,1,91.791,91.791
2008-08-07,348,18860,1,682.2,682.2
2008-08-07,2078,18860,1,85.491,85.491
2008-08-07,1385,18860,1,20.691,20.691
2008-08-07,1162,18860,1,774,774
2008-08-07,907,18860,1,91.8,91.8
2008-08-07,1055,18860,1,304.2,304.2
2008-08-07,2032,18860,1,179.991,179.991
2008-08-07,1076,18860,1,573.3,573.3
2008-08-07,1136,18860,1,432.45,432.45
2008-08-07,1242,18860,1,754.2,754.2
2008-08-07,1214,18860,1,148.5,148.5
2008-08-07,1324,18860,1,35.091,35.091
2008-08-07,213,18860,1,269.91,269.91
2008-08-07,418,18860,1,242.955,242.955
2008-08-07,184,18860,1,89.1,89.1
2008-08-07,3,19036,1,13.068,13.068
2008-08-07,1700,13819,1,7.992,7.992
2008-08-07,1700,13821,1,7.992,7.992
2008-08-07,1700,13822,1,7.992,7.992
2008-08-07,1700,13823,1,7.992,7.992
2008-08-07,1700,13824,1,7.992,7.992
2008-08-07,1700,13827,1,7.992,7.992
2008-08-07,1700,13828,1,7.992,7.992
2008-08-07,1700,13829,1,7.992,7.992
2008-08-07,1700,13831,1,7.992,7.992
2008-08-07,1700,13832,1,7.992,7.992
2008-08-07,1700,13932,1,7.992,7.992
2008-08-07,3,19036,2,13.068,26.136
2008-08-07,1702,18860,2,15.291,30.582
2008-08-07,756,18860,2,26.91,53.82
2008-08-07,2260,18860,2,71.955,143.91
2008-08-07,2133,18860,2,116.91,233.82
2008-08-07,240,18860,2,269.1,538.2
2008-08-07,1615,18860,2,260.991,521.982
2008-08-07,2195,18860,2,91.791,183.582
2008-08-07,471,18860,2,89.1,178.2
2008-08-07,340,18860,2,737.1,1474.2
2008-08-07,807,18860,2,10.71,21.42
2008-08-07,2359,18860,2,269.991,539.982
2008-08-07,2077,18860,2,89.991,179.982
2008-08-07,2273,18860,2,206.991,413.982
2008-08-07,2058,18860,2,125.991,251.982
2008-08-07,1529,18860,2,229.5,459
2008-08-07,2078,18860,2,85.491,170.982
2008-08-07,1385,18860,2,20.691,41.382
2008-08-07,1162,18860,2,774,1548
2008-08-07,907,18860,2,91.8,183.6
2008-08-07,2032,18860,2,179.991,359.982
2008-08-07,1076,18860,2,573.3,1146.6
2008-08-07,1136,18860,2,432.45,864.9
2008-08-07,1242,18860,2,754.2,1508.4
2008-08-07,1214,18860,2,148.5,297
2008-08-07,1324,18860,2,35.091,70.182
2008-08-07,768,18860,2,16.11,32.22
2008-08-07,418,18860,2,242.955,485.91
2008-08-07,184,18860,2,89.1,178.2
2008-08-07,151,18841,2,1066.473,2132.946
2008-08-07,646,18893,2,197.1,394.2
2008-08-07,257,12203,2,386.1,772.2
2008-08-07,568,18879,2,449.1,898.2
2008-08-07,670,18893,2,176.4,352.8
2008-08-07,1685,1423,2,4.851,9.702
2008-08-07,1685,1763,2,4.851,9.702
2008-08-07,1685,2061,2,4.851,9.702
2008-08-07,1685,2706,2,4.851,9.702
2008-08-07,1668,17774,2,6.291,12.582
2008-08-07,1668,17782,2,6.291,12.582
2008-08-07,1700,13830,2,7.992,15.984
2008-08-07,271,12184,3,440.1,1320.3
2008-08-07,271,12192,3,440.1,1320.3
2008-08-07,646,18893,3,197.1,591.3
2008-08-07,257,12193,3,386.1,1158.3
2008-08-07,1747,15090,3,98.1,294.3
2008-08-07,670,18893,3,176.4,529.2
2008-08-07,1685,1759,3,4.851,14.553
2008-08-07,1685,1768,3,4.851,14.553
2008-08-07,1685,2068,3,4.851,14.553
2008-08-07,1685,2715,3,4.851,14.553
2008-08-07,241,12208,3,296.1,888.3
2008-08-07,1668,17787,3,6.291,18.873
2008-08-07,1668,17989,3,6.291,18.873
2008-06-09,1755,16,1,64.9,64.9
2008-08-07,151,18841,3,1066.473,3199.419
2008-08-07,1702,18860,3,15.291,45.873
2008-08-07,756,18860,3,26.91,80.73
2008-08-07,2260,18860,3,71.955,215.865
2008-08-07,2133,18860,3,116.91,350.73
2008-08-07,240,18860,3,269.1,807.3
2008-08-07,1615,18860,3,260.991,782.973
2008-08-07,2195,18860,3,91.791,275.373
2008-08-07,807,18860,3,10.71,32.13
2008-08-07,768,18860,3,16.11,48.33
2008-08-07,802,18860,3,13.95,41.85
2008-08-07,2273,18860,3,206.991,620.973
2008-08-07,2058,18860,3,125.991,377.973
2008-08-07,2275,18860,3,91.791,275.373
2008-08-07,348,18860,3,682.2,2046.6
2008-08-07,2078,18860,3,85.491,256.473
2008-08-07,1162,18860,3,774,2322
2008-08-07,907,18860,3,91.8,275.4
2008-08-07,1055,18860,3,304.2,912.6
2008-08-07,1136,18860,3,432.45,1297.35
2008-08-07,1242,18860,3,754.2,2262.6
2008-08-07,1214,18860,3,148.5,445.5
2008-08-07,1324,18860,3,35.091,105.273
2008-08-07,213,18860,3,269.91,809.73
2008-08-07,418,18860,3,242.955,728.865
2008-08-07,184,18860,3,89.1,267.3
2008-08-07,1700,13820,3,7.992,23.976
2008-08-07,271,12189,4,440.1,1760.4
2008-08-07,257,12198,4,386.1,1544.4
2008-08-07,103,747,4,103.5,414
2008-08-07,103,772,4,103.5,414
2008-08-07,1747,15108,4,98.1,392.4
2008-08-07,568,18879,4,449.1,1796.4
2008-08-07,1685,936,4,4.851,19.404
2008-08-07,1685,1020,4,4.851,19.404
2008-08-07,1685,2029,4,4.851,19.404
2008-08-07,1685,2056,4,4.851,19.404
2008-08-07,1685,2148,4,4.851,19.404
2008-08-07,1745,15594,4,98.1,392.4
2008-08-07,1745,15706,4,98.1,392.4
2008-08-07,241,12213,4,296.1,1184.4
2008-08-07,1668,17777,4,6.291,25.164
2008-08-07,1668,17970,4,6.291,25.164
2008-08-07,151,18841,4,1066.473,4265.892
2008-08-07,1702,18860,4,15.291,61.164
2008-08-07,756,18860,4,26.91,107.64
2008-08-07,2260,18860,4,71.955,287.82
2008-08-07,240,18860,4,269.1,1076.4
2008-08-07,2195,18860,4,91.791,367.164
2008-08-07,471,18860,4,89.1,356.4
2008-08-07,340,18860,4,737.1,2948.4
2008-08-07,2133,18860,4,116.91,467.64
2008-08-07,807,18860,4,10.71,42.84
2008-08-07,2359,18860,4,269.991,1079.964
2008-08-07,2077,18860,4,89.991,359.964
2008-08-07,768,18860,4,16.11,64.44
2008-08-07,802,18860,4,13.95,55.8
2008-08-07,2273,18860,4,206.991,827.964
2008-08-07,1529,18860,4,229.5,918
2008-08-07,2275,18860,4,91.791,367.164
2008-08-07,348,18860,4,682.2,2728.8
2008-08-07,2078,18860,4,85.491,341.964
2008-08-07,1385,18860,4,20.691,82.764
2008-08-07,1162,18860,4,774,3096
2008-08-07,1055,18860,4,304.2,1216.8
2008-08-07,2032,18860,4,179.991,719.964
2008-08-07,1076,18860,4,573.3,2293.2
2008-08-07,1136,18860,4,432.45,1729.8
2008-08-07,213,18860,4,269.91,1079.64
2008-08-07,418,18860,4,242.955,971.82
2008-08-07,184,18860,4,89.1,356.4
2008-08-07,3,19036,4,13.068,52.272
2008-08-08,2491,18860,1,22.491,22.491
2008-08-08,19,7345,1,98.955,98.955
2008-08-08,19,7352,1,98.955,98.955
2008-08-08,19,7353,1,98.955,98.955
2008-08-08,19,7354,1,98.955,98.955
2008-08-08,19,7358,1,98.955,98.955
2008-08-08,19,7360,1,98.955,98.955
2008-08-08,19,7361,1,98.955,98.955
2008-08-08,669,18893,1,169.2,169.2
2008-08-08,1743,11024,1,25.2,25.2
2008-08-08,1743,11332,1,25.2,25.2
2008-08-08,1743,11338,1,25.2,25.2
2008-08-08,1743,11339,1,25.2,25.2
2008-08-08,1743,11340,1,25.2,25.2
2008-08-08,1743,11341,1,25.2,25.2
2008-08-08,1743,11343,1,25.2,25.2
2008-08-08,1743,11344,1,25.2,25.2
2008-08-08,1707,4960,1,63.117,63.117
2008-08-08,1707,4963,1,63.117,63.117
2008-08-08,1707,4967,1,63.117,63.117
2008-08-08,1707,4968,1,63.117,63.117
2008-08-08,1707,4969,1,63.117,63.117
2008-08-08,1707,4971,1,63.117,63.117
2008-08-08,1707,4972,1,63.117,63.117
2008-08-08,1707,4973,1,63.117,63.117
2008-08-08,1707,4974,1,63.117,63.117
2008-08-08,1665,6677,1,4.491,4.491
2008-08-08,1665,7314,1,4.491,4.491
2008-08-08,1665,7317,1,4.491,4.491
2008-08-08,1665,7328,1,4.491,4.491
2008-08-08,1665,7347,1,4.491,4.491
2008-08-08,1665,7348,1,4.491,4.491
2008-08-08,1665,7349,1,4.491,4.491
2008-08-08,1665,7460,1,4.491,4.491
2008-08-08,1665,7473,1,4.491,4.491
2008-08-08,1665,7476,1,4.491,4.491
2008-08-08,1665,7477,1,4.491,4.491
2008-08-08,1665,7641,1,4.491,4.491
2008-08-08,1665,7648,1,4.491,4.491
2008-08-08,1665,7649,1,4.491,4.491
2008-08-08,1665,7651,1,4.491,4.491
2008-08-08,1665,7652,1,4.491,4.491
2008-08-08,1665,7653,1,4.491,4.491
2008-08-08,1665,7654,1,4.491,4.491
2008-08-08,1665,7657,1,4.491,4.491
2008-08-08,1665,7658,1,4.491,4.491
2008-08-08,1665,7659,1,4.491,4.491
2008-08-08,1665,7663,1,4.491,4.491
2008-08-08,1665,7664,1,4.491,4.491
2008-08-08,1665,7665,1,4.491,4.491
2008-08-08,1665,7666,1,4.491,4.491
2008-08-08,1665,7668,1,4.491,4.491
2008-08-08,1665,7669,1,4.491,4.491
2008-08-08,1665,7751,1,4.491,4.491
2008-08-08,1665,7761,1,4.491,4.491
2008-08-08,1665,7762,1,4.491,4.491
2008-08-08,1665,7778,1,4.491,4.491
2008-08-08,1665,7779,1,4.491,4.491
2008-08-08,1665,7780,1,4.491,4.491
2008-08-08,1665,7905,1,4.491,4.491
2008-08-08,1665,7911,1,4.491,4.491
2008-08-08,1665,7912,1,4.491,4.491
2008-08-08,1665,7917,1,4.491,4.491
2008-08-08,1665,7918,1,4.491,4.491
2008-08-08,1665,7934,1,4.491,4.491
2008-08-08,1665,7976,1,4.491,4.491
2008-08-08,1665,8204,1,4.491,4.491
2008-08-08,1677,11013,1,4.491,4.491
2008-08-08,1677,11014,1,4.491,4.491
2008-08-08,1677,11022,1,4.491,4.491
2008-08-08,1677,11023,1,4.491,4.491
2008-08-08,1677,11332,1,4.491,4.491
2008-08-08,1677,11338,1,4.491,4.491
2008-08-08,1677,11339,1,4.491,4.491
2008-08-08,1677,11340,1,4.491,4.491
2008-08-08,1677,11342,1,4.491,4.491
2008-08-08,1677,11343,1,4.491,4.491
2008-08-08,1677,11344,1,4.491,4.491
2008-08-08,1677,11345,1,4.491,4.491
2008-08-08,1677,11348,1,4.491,4.491
2008-08-08,1677,11351,1,4.491,4.491
2008-08-08,1677,11352,1,4.491,4.491
2008-08-08,1677,11353,1,4.491,4.491
2008-08-08,1677,11356,1,4.491,4.491
2008-08-08,1677,11357,1,4.491,4.491
2008-08-08,1677,11358,1,4.491,4.491
2008-08-08,1677,11735,1,4.491,4.491
2008-08-08,1677,12007,1,4.491,4.491
2008-08-08,1677,12008,1,4.491,4.491
2008-08-08,1677,12012,1,4.491,4.491
2008-08-08,1677,12191,1,4.491,4.491
2008-08-08,1677,12250,1,4.491,4.491
2008-08-08,1677,12251,1,4.491,4.491
2008-08-08,1677,12252,1,4.491,4.491
2008-08-08,1677,12253,1,4.491,4.491
2008-08-08,1677,12255,1,4.491,4.491
2008-08-08,1677,12257,1,4.491,4.491
2008-08-08,1677,12259,1,4.491,4.491
2008-08-08,1677,12260,1,4.491,4.491
2008-08-08,1677,12261,1,4.491,4.491
2008-08-08,1677,12263,1,4.491,4.491
2008-08-08,1677,12264,1,4.491,4.491
2008-08-08,1677,12272,1,4.491,4.491
2008-08-08,1677,12274,1,4.491,4.491
2008-08-08,76,18840,1,34.155,34.155
2008-08-08,1704,9106,1,6.291,6.291
2008-08-08,1704,9140,1,6.291,6.291
2008-08-08,1704,9272,1,6.291,6.291
2008-08-08,1704,9276,1,6.291,6.291
2008-08-08,1704,9277,1,6.291,6.291
2008-08-08,1704,9293,1,6.291,6.291
2008-08-08,1704,9294,1,6.291,6.291
2008-08-08,1704,9295,1,6.291,6.291
2008-08-08,1704,9306,1,6.291,6.291
2008-08-08,1704,9308,1,6.291,6.291
2008-08-08,1704,9309,1,6.291,6.291
2008-08-08,1704,9498,1,6.291,6.291
2008-08-08,1704,9740,1,6.291,6.291
2008-08-08,1704,9742,1,6.291,6.291
2008-08-08,1704,9743,1,6.291,6.291
2008-08-08,1704,9744,1,6.291,6.291
2008-08-08,1704,9745,1,6.291,6.291
2008-08-08,1704,9748,1,6.291,6.291
2008-08-08,1704,9749,1,6.291,6.291
2008-08-08,1704,9750,1,6.291,6.291
2008-08-08,1704,9752,1,6.291,6.291
2008-08-08,1704,9753,1,6.291,6.291
2008-08-08,1704,9755,1,6.291,6.291
2008-08-08,1704,9758,1,6.291,6.291
2008-08-08,1704,9759,1,6.291,6.291
2008-08-08,1704,9763,1,6.291,6.291
2008-08-08,1704,9764,1,6.291,6.291
2008-08-08,1704,10234,1,6.291,6.291
2008-08-08,1704,10238,1,6.291,6.291
2008-08-08,1704,10241,1,6.291,6.291
2008-08-08,1704,10242,1,6.291,6.291
2008-08-08,1704,10243,1,6.291,6.291
2008-08-08,1704,10386,1,6.291,6.291
2008-08-08,1704,10387,1,6.291,6.291
2008-08-08,1704,10697,1,6.291,6.291
2008-08-08,1704,10698,1,6.291,6.291
2008-08-08,1704,10699,1,6.291,6.291
2008-08-08,1704,10706,1,6.291,6.291
2008-08-08,1704,10707,1,6.291,6.291
2008-08-08,1704,10708,1,6.291,6.291
2008-08-08,1704,11008,1,6.291,6.291
2008-08-08,1704,11012,1,6.291,6.291
2008-08-08,1686,8205,1,6.291,6.291
2008-08-08,1686,8207,1,6.291,6.291
2008-08-08,1686,8210,1,6.291,6.291
2008-08-08,1686,8211,1,6.291,6.291
2008-08-08,1686,8215,1,6.291,6.291
2008-08-08,1686,8216,1,6.291,6.291
2008-08-08,1686,8217,1,6.291,6.291
2008-08-08,1686,8222,1,6.291,6.291
2008-08-08,1686,8223,1,6.291,6.291
2008-08-08,1686,8405,1,6.291,6.291
2008-08-08,1686,8634,1,6.291,6.291
2008-08-08,1686,8639,1,6.291,6.291
2008-08-08,1686,8640,1,6.291,6.291
2008-08-08,1686,8657,1,6.291,6.291
2008-08-08,1686,8804,1,6.291,6.291
2008-08-08,1686,9070,1,6.291,6.291
2008-08-08,1686,9077,1,6.291,6.291
2008-08-08,1686,9078,1,6.291,6.291
2008-08-08,1686,9079,1,6.291,6.291
2008-08-08,1686,9081,1,6.291,6.291
2008-08-08,1686,9082,1,6.291,6.291
2008-08-08,1686,9084,1,6.291,6.291
2008-08-08,1686,9089,1,6.291,6.291
2008-08-08,1686,9091,1,6.291,6.291
2008-08-08,1686,9092,1,6.291,6.291
2008-08-08,1686,9095,1,6.291,6.291
2008-08-08,1686,9100,1,6.291,6.291
2008-08-08,1686,9101,1,6.291,6.291
2008-08-08,1686,9102,1,6.291,6.291
2008-08-08,1686,9103,1,6.291,6.291
2008-08-08,2136,18860,1,400.5,400.5
2008-08-08,1094,18860,1,298.8,298.8
2008-08-08,1250,18860,1,53.991,53.991
2008-08-08,1136,18860,1,432.45,432.45
2008-08-08,1652,18860,1,161.991,161.991
2008-08-08,1343,18860,1,27.9,27.9
2008-08-08,2180,18860,1,134.1,134.1
2008-08-08,1047,18860,1,304.2,304.2
2008-08-08,398,18860,1,344.655,344.655
2008-08-08,747,18860,1,11.655,11.655
2008-08-08,1520,18860,1,252,252
2008-08-08,333,18860,1,287.1,287.1
2008-08-08,924,18860,1,1.791,1.791
2008-08-08,2029,18860,1,89.991,89.991
2008-08-08,2017,18860,1,89.991,89.991
2008-08-08,1144,18860,1,540,540
2008-08-08,1953,18860,1,443.7,443.7
2008-08-08,2219,18860,1,91.791,91.791
2008-08-08,927,18860,1,30.591,30.591
2008-08-08,382,18860,1,344.655,344.655
2008-08-08,226,18860,1,269.1,269.1
2008-08-08,1419,18860,1,232.2,232.2
2008-08-08,383,18860,1,539.1,539.1
2008-08-08,2457,18860,1,17.991,17.991
2008-08-08,1416,18860,1,277.2,277.2
2008-08-08,1066,18860,1,280.8,280.8
2008-08-08,1647,18860,1,161.991,161.991
2008-08-08,1250,18860,2,53.991,107.982
2008-08-08,1136,18860,2,432.45,864.9
2008-08-08,1652,18860,2,161.991,323.982
2008-08-08,1343,18860,2,27.9,55.8
2008-08-08,2180,18860,2,134.1,268.2
2008-08-08,1047,18860,2,304.2,608.4
2008-08-08,398,18860,2,344.655,689.31
2008-08-08,747,18860,2,11.655,23.31
2008-08-08,1520,18860,2,252,504
2008-08-08,333,18860,2,287.1,574.2
2008-08-08,924,18860,2,1.791,3.582
2008-08-08,2017,18860,2,89.991,179.982
2008-08-08,1144,18860,2,540,1080
2008-08-08,1953,18860,2,443.7,887.4
2008-08-08,2219,18860,2,91.791,183.582
2008-08-08,927,18860,2,30.591,61.182
2008-08-08,382,18860,2,344.655,689.31
2008-08-08,1419,18860,2,232.2,464.4
2008-08-08,383,18860,2,539.1,1078.2
2008-08-08,1416,18860,2,277.2,554.4
2008-08-08,1066,18860,2,280.8,561.6
2008-08-08,1647,18860,2,161.991,323.982
2008-08-08,226,18860,2,269.1,538.2
2008-08-08,76,18840,2,34.155,68.31
2008-08-08,1665,7059,2,4.491,8.982
2008-08-08,1665,7322,2,4.491,8.982
2008-08-08,1665,7359,2,4.491,8.982
2008-08-08,1665,7650,2,4.491,8.982
2008-08-08,1665,7667,2,4.491,8.982
2008-08-08,1665,7752,2,4.491,8.982
2008-08-08,1665,7777,2,4.491,8.982
2008-08-08,669,18893,2,169.2,338.4
2008-08-08,19,7344,2,98.955,197.91
2008-08-08,1707,4970,2,63.117,126.234
2008-08-08,1677,11341,2,4.491,8.982
2008-08-08,1677,11349,2,4.491,8.982
2008-08-08,1677,11968,2,4.491,8.982
2008-08-08,1677,11980,2,4.491,8.982
2008-08-08,1677,12262,2,4.491,8.982
2008-08-08,1677,12273,2,4.491,8.982
2008-08-08,1686,8645,2,6.291,12.582
2008-08-08,1686,9080,2,6.291,12.582
2008-08-08,1686,9096,2,6.291,12.582
2008-08-08,1704,9271,2,6.291,12.582
2008-08-08,1704,9307,2,6.291,12.582
2008-08-08,1704,9738,2,6.291,12.582
2008-08-08,1704,9754,2,6.291,12.582
2008-08-08,2491,18860,2,22.491,44.982
2008-08-08,2491,18860,3,22.491,67.473
2008-08-08,1665,7472,3,4.491,13.473
2008-08-08,669,18893,3,169.2,507.6
2008-08-08,19,7351,3,98.955,296.865
2008-08-08,1677,11017,3,4.491,13.473
2008-08-08,1677,11346,3,4.491,13.473
2008-08-08,1743,11342,3,25.2,75.6
2008-08-08,1686,8209,3,6.291,18.873
2008-08-08,1686,8642,3,6.291,18.873
2008-08-08,1686,8770,3,6.291,18.873
2008-08-08,1704,10235,3,6.291,18.873
2008-08-08,1704,10702,3,6.291,18.873
2008-08-08,76,18840,3,34.155,102.465
2008-08-08,1094,18860,3,298.8,896.4
2008-08-08,1250,18860,3,53.991,161.973
2008-08-08,1136,18860,3,432.45,1297.35
2008-08-08,1343,18860,3,27.9,83.7
2008-08-08,2180,18860,3,134.1,402.3
2008-08-08,398,18860,3,344.655,1033.965
2008-08-08,747,18860,3,11.655,34.965
2008-08-08,333,18860,3,287.1,861.3
2008-08-08,924,18860,3,1.791,5.373
2008-08-08,2029,18860,3,89.991,269.973
2008-08-08,2017,18860,3,89.991,269.973
2008-08-08,1144,18860,3,540,1620
2008-08-08,1953,18860,3,443.7,1331.1
2008-08-08,927,18860,3,30.591,91.773
2008-08-08,226,18860,3,269.1,807.3
2008-08-08,1419,18860,3,232.2,696.6
2008-08-08,383,18860,3,539.1,1617.3
2008-08-08,2457,18860,3,17.991,53.973
2008-08-08,1416,18860,3,277.2,831.6
2008-08-08,1066,18860,3,280.8,842.4
2008-08-08,1047,18860,3,304.2,912.6
2008-08-08,1647,18860,3,161.991,485.973
2008-08-08,2491,18860,4,22.491,89.964
2008-08-08,1665,7316,4,4.491,17.964
2008-08-08,1665,7350,4,4.491,17.964
2008-08-08,1665,7662,4,4.491,17.964
2008-08-08,1707,4964,4,63.117,252.468
2008-08-08,1677,11024,4,4.491,17.964
2008-08-08,1677,12249,4,4.491,17.964
2008-08-08,1686,9075,4,6.291,25.164
2008-08-08,1686,9090,4,6.291,25.164
2008-08-08,1686,9099,4,6.291,25.164
2008-08-08,76,18840,4,34.155,136.62
2008-08-08,2136,18860,4,400.5,1602
2008-08-08,1094,18860,4,298.8,1195.2
2008-08-08,1136,18860,4,432.45,1729.8
2008-08-08,1652,18860,4,161.991,647.964
2008-08-08,1343,18860,4,27.9,111.6
2008-08-08,2180,18860,4,134.1,536.4
2008-08-08,1047,18860,4,304.2,1216.8
2008-08-08,1520,18860,4,252,1008
2008-08-08,924,18860,4,1.791,7.164
2008-08-08,2029,18860,4,89.991,359.964
2008-08-08,2017,18860,4,89.991,359.964
2008-08-08,1953,18860,4,443.7,1774.8
2008-08-08,2219,18860,4,91.791,367.164
2008-08-08,382,18860,4,344.655,1378.62
2008-08-08,226,18860,4,269.1,1076.4
2008-08-08,1419,18860,4,232.2,928.8
2008-08-08,383,18860,4,539.1,2156.4
2008-08-08,2457,18860,4,17.991,71.964
2008-08-08,1066,18860,4,280.8,1123.2
2008-08-08,1647,18860,4,161.991,647.964
2008-08-09,1755,12806,1,58.41,58.41
2008-08-09,1755,13237,1,58.41,58.41
2008-08-09,1755,13238,1,58.41,58.41
2008-08-09,1755,13276,1,58.41,58.41
2008-08-09,1755,13448,1,58.41,58.41
2008-08-09,1755,13449,1,58.41,58.41
2008-08-09,1755,13451,1,58.41,58.41
2008-08-09,1755,13452,1,58.41,58.41
2008-08-09,1755,13491,1,58.41,58.41
2008-08-09,222,12595,1,512.1,512.1
2008-08-09,222,12669,1,512.1,512.1
2008-08-09,222,12670,1,512.1,512.1
2008-08-09,222,12672,1,512.1,512.1
2008-08-09,222,12673,1,512.1,512.1
2008-08-09,222,12675,1,512.1,512.1
2008-08-09,222,12678,1,512.1,512.1
2008-08-09,243,12679,1,368.1,368.1
2008-08-09,243,12681,1,368.1,368.1
2008-08-09,243,12684,1,368.1,368.1
2008-08-09,243,12686,1,368.1,368.1
2008-08-09,243,12687,1,368.1,368.1
2008-08-09,243,12690,1,368.1,368.1
2008-08-09,243,12702,1,368.1,368.1
2008-08-09,200,12704,1,494.1,494.1
2008-08-09,200,12705,1,494.1,494.1
2008-08-09,200,12706,1,494.1,494.1
2008-08-09,200,12707,1,494.1,494.1
2008-08-09,200,12709,1,494.1,494.1
2008-08-09,200,12710,1,494.1,494.1
2008-08-09,200,12711,1,494.1,494.1
2008-08-09,200,12712,1,494.1,494.1
2008-08-09,200,12714,1,494.1,494.1
2008-08-09,250,12716,1,476.1,476.1
2008-08-09,250,12718,1,476.1,476.1
2008-08-09,250,12719,1,476.1,476.1
2008-08-09,250,12721,1,476.1,476.1
2008-08-09,250,12722,1,476.1,476.1
2008-08-09,250,12723,1,476.1,476.1
2008-08-09,250,12724,1,476.1,476.1
2008-08-09,1878,9184,1,1790.1,1790.1
2008-08-09,1878,9186,1,1790.1,1790.1
2008-08-09,1807,13493,1,28.8,28.8
2008-08-09,1807,13500,1,28.8,28.8
2008-08-09,1807,13618,1,28.8,28.8
2008-08-09,1807,13620,1,28.8,28.8
2008-08-09,1807,13621,1,28.8,28.8
2008-08-09,1807,13651,1,28.8,28.8
2008-08-09,1802,13652,1,28.8,28.8
2008-08-09,1802,13653,1,28.8,28.8
2008-08-09,1802,13733,1,28.8,28.8
2008-08-09,1802,13737,1,28.8,28.8
2008-08-09,1802,13738,1,28.8,28.8
2008-08-09,1802,13741,1,28.8,28.8
2008-08-09,1802,13743,1,28.8,28.8
2008-08-09,1802,13744,1,28.8,28.8
2008-08-09,1802,13746,1,28.8,28.8
2008-08-09,614,18880,1,899.1,899.1
2008-08-09,568,18880,1,449.1,449.1
2008-08-09,605,18880,1,413.1,413.1
2008-08-09,114,18840,1,224.991,224.991
2008-08-09,311,18860,1,251.1,251.1
2008-08-09,1115,18860,1,295.2,295.2
2008-08-09,1048,18860,1,384.3,384.3
2008-08-09,1643,18860,1,52.092,52.092
2008-08-09,1238,18860,1,151.2,151.2
2008-08-09,967,18860,1,169.65,169.65
2008-08-09,754,18860,1,26.91,26.91
2008-08-09,1324,18860,1,35.091,35.091
2008-08-09,336,18860,1,629.1,629.1
2008-08-09,905,18860,1,68.391,68.391
2008-08-09,1299,18860,1,22.5,22.5
2008-08-09,1557,18860,1,279,279
2008-08-09,1066,18860,1,280.8,280.8
2008-08-09,2156,18860,1,134.1,134.1
2008-08-09,493,18860,1,233.1,233.1
2008-08-09,789,18860,1,26.91,26.91
2008-08-09,802,18860,1,13.95,13.95
2008-08-09,1362,18860,1,15.291,15.291
2008-08-09,1178,18860,1,898.2,898.2
2008-08-09,470,18860,1,116.1,116.1
2008-08-09,1370,18860,1,42.696,42.696
2008-08-09,1195,18860,1,589.5,589.5
2008-08-09,2044,18860,1,179.991,179.991
2008-08-09,1016,18860,1,133.2,133.2
2008-08-09,1504,18860,1,187.2,187.2
2008-08-09,2273,18860,1,206.991,206.991
2008-08-09,2078,18860,1,85.491,85.491
2008-08-09,186,18860,1,80.91,80.91
2008-08-09,900,18860,1,39.6,39.6
2008-08-09,2136,18860,1,400.5,400.5
2008-08-09,2103,18860,1,457.2,457.2
2008-08-09,1624,18860,1,197.1,197.1
2008-08-09,1024,18860,1,168.21,168.21
2008-08-09,377,18860,1,539.1,539.1
2008-08-09,2429,18860,1,29.601,29.601
2008-08-09,2497,18860,1,8.991,8.991
2008-08-09,1115,18860,2,295.2,590.4
2008-08-09,1048,18860,2,384.3,768.6
2008-08-09,1643,18860,2,52.092,104.184
2008-08-09,967,18860,2,169.65,339.3
2008-08-09,754,18860,2,26.91,53.82
2008-08-09,336,18860,2,629.1,1258.2
2008-08-09,905,18860,2,68.391,136.782
2008-08-09,1299,18860,2,22.5,45
2008-08-09,1557,18860,2,279,558
2008-08-09,1066,18860,2,280.8,561.6
2008-08-09,2156,18860,2,134.1,268.2
2008-08-09,493,18860,2,233.1,466.2
2008-08-09,802,18860,2,13.95,27.9
2008-08-09,1362,18860,2,15.291,30.582
2008-08-09,1178,18860,2,898.2,1796.4
2008-08-09,1370,18860,2,42.696,85.392
2008-08-09,2044,18860,2,179.991,359.982
2008-08-09,1016,18860,2,133.2,266.4
2008-08-09,2078,18860,2,85.491,170.982
